Date,País,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2023-01-04,4439.333333333333,83.66666666666667,74.0,32.0,8.333333333333334,97.33333333333333,46.0,19.333333333333332,41.0,1239.6666666666667,51.333333333333336,201.0,38.333333333333336,120.33333333333333,148.33333333333334,520.6666666666666,76.66666666666667,148.33333333333334,66.0,216.66666666666666,130.66666666666666,153.33333333333334,130.0,49.333333333333336,165.33333333333334,63.0,60.666666666666664,64.66666666666667,72.66666666666667,45.333333333333336,193.0,27.0,55.333333333333336
2023-01-05,3742.3333333333335,58.666666666666664,59.0,26.0,7.666666666666667,86.33333333333333,41.333333333333336,19.0,29.666666666666668,1065.0,51.666666666666664,170.66666666666666,38.0,95.33333333333333,121.0,417.6666666666667,66.0,130.66666666666666,54.333333333333336,197.33333333333334,112.66666666666667,133.0,111.0,37.666666666666664,137.0,50.0,47.333333333333336,46.666666666666664,62.0,35.0,161.0,22.666666666666668,51.0
2023-01-06,3609.3333333333335,68.33333333333333,57.666666666666664,23.0,6.333333333333333,75.0,49.333333333333336,20.666666666666668,31.0,1001.6666666666666,48.666666666666664,172.33333333333334,40.333333333333336,88.66666666666667,114.33333333333333,370.6666666666667,74.66666666666667,129.66666666666666,50.666666666666664,196.66666666666666,120.33333333333333,127.66666666666667,101.66666666666667,36.666666666666664,138.33333333333334,51.666666666666664,42.333333333333336,41.0,60.333333333333336,35.333333333333336,160.33333333333334,24.333333333333332,49.666666666666664
2023-01-07,3894.3333333333335,99.0,61.0,25.333333333333332,7.0,69.33333333333333,53.333333333333336,25.0,33.0,1032.6666666666667,50.666666666666664,197.33333333333334,42.666666666666664,102.66666666666667,123.33333333333333,412.6666666666667,85.33333333333333,123.33333333333333,64.0,192.33333333333334,136.66666666666666,150.33333333333334,115.33333333333333,34.333333333333336,131.0,55.666666666666664,46.666666666666664,43.333333333333336,66.0,40.333333333333336,185.66666666666666,27.666666666666668,61.333333333333336
2023-01-08,4659.0,138.66666666666666,72.0,28.333333333333332,8.333333333333334,82.33333333333333,60.666666666666664,27.0,43.666666666666664,1208.3333333333333,53.333333333333336,260.6666666666667,51.666666666666664,120.66666666666667,147.0,519.3333333333334,103.33333333333333,129.66666666666666,80.0,233.33333333333334,168.0,186.33333333333334,136.33333333333334,35.666666666666664,142.33333333333334,63.666666666666664,49.333333333333336,54.0,72.33333333333333,62.666666666666664,216.0,28.333333333333332,75.66666666666667
2023-01-09,4912.666666666667,151.0,72.66666666666667,32.333333333333336,8.333333333333334,92.0,61.333333333333336,27.0,48.333333333333336,1291.3333333333333,54.0,268.3333333333333,49.0,122.33333333333333,150.0,563.6666666666666,107.0,127.33333333333333,91.0,231.0,176.33333333333334,190.0,149.33333333333334,38.333333333333336,148.33333333333334,65.33333333333333,56.666666666666664,57.0,78.0,75.33333333333333,222.66666666666666,26.666666666666668,80.66666666666667
2023-01-10,4543.666666666667,142.66666666666666,66.0,30.0,8.666666666666666,93.33333333333333,59.666666666666664,21.666666666666668,46.0,1204.3333333333333,54.0,239.33333333333334,44.333333333333336,113.0,133.66666666666666,513.3333333333334,94.33333333333333,124.0,81.0,232.0,152.66666666666666,168.66666666666666,132.0,36.0,149.0,60.666666666666664,49.0,49.333333333333336,67.66666666666667,75.33333333333333,205.66666666666666,23.666666666666668,72.66666666666667
2023-01-11,3656.0,118.66666666666667,53.333333333333336,27.666666666666668,7.0,83.33333333333333,48.333333333333336,14.333333333333334,37.333333333333336,963.3333333333334,52.333333333333336,163.0,27.333333333333332,90.0,120.0,404.0,81.66666666666667,100.66666666666667,72.33333333333333,180.66666666666666,119.0,140.0,106.0,32.0,123.66666666666667,46.666666666666664,43.0,37.666666666666664,60.666666666666664,60.333333333333336,163.0,19.333333333333332,59.333333333333336
2023-01-12,3048.3333333333335,98.66666666666667,42.666666666666664,23.0,6.666666666666667,69.33333333333333,40.333333333333336,12.666666666666666,32.666666666666664,824.0,48.0,126.33333333333333,26.666666666666668,76.0,98.33333333333333,307.6666666666667,76.33333333333333,109.0,68.66666666666667,158.0,79.33333333333333,130.0,86.66666666666667,24.333333333333332,94.66666666666667,39.0,34.0,28.0,49.0,47.0,126.33333333333333,17.0,48.0
2023-01-13,2918.0,94.66666666666667,40.333333333333336,25.0,5.333333333333333,65.66666666666667,37.333333333333336,12.333333333333334,34.333333333333336,775.0,45.666666666666664,128.66666666666666,29.0,67.0,95.33333333333333,275.6666666666667,84.66666666666667,101.33333333333333,69.0,153.0,76.33333333333333,128.33333333333334,87.33333333333333,23.666666666666668,90.0,40.333333333333336,32.0,25.333333333333332,52.333333333333336,39.333333333333336,118.66666666666667,15.333333333333334,49.666666666666664
